Census date,Observer name,Stake,Plot,Fence,Tag #,SpCode,Height 2012,Notes 2012,Height.cm 2014,Notes 2014,x,y,%L,Invasive1,%invasive1,Invasive2,%invasive2,Invasive3,%invasive3,Invasive4,%invasive4
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6831,syor,NA,not surveyed 2012,NA,NN,NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6832,loja,NA,not surveyed 2012,NA,"D, TR",NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6833,fram,NA,not surveyed 2012,NA,NN,NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6834,fram,NA,not surveyed 2012,NA,NN,NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6835,fram,NA,not surveyed 2012,NA,NN,NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6836,fram,NA,not surveyed 2012,NA,NN,NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6837,loja,NA,not surveyed 2012,NA,NN,NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6838,fram,NA,not surveyed 2012,NA,NN,NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6839,loja,NA,not surveyed 2012,18,looks dead,NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6840,paqu,NA,not surveyed 2012,8,,0.80,0.70,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6841,fram,NA,not surveyed 2012,NA,NN,NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6842,loja,NA,not surveyed 2012,NA,"D, TR",NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,1034-00,syor,NA,not surveyed 2012,58,New 2014,0.10,0.30,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,472-00,syor,NA,not surveyed 2012,28,New 2014,0.30,0.90,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,532-00,loja,NA,not surveyed 2012,33,New 2014,0.15,0.20,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,545-00,beth,NA,not surveyed 2012,19,New 2014,0.80,0.60,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6387-00,loja,NA,not surveyed 2012,55,New 2014,0.50,0.10,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6471-00,syor,NA,not surveyed 2012,26,New 2014,0.90,0.65,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,6698-00,acne,NA,not surveyed 2012,NA,"D, TR",NA,NA,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,671-00,loja,NA,not surveyed 2012,42,New 2014,0.45,0.10,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,724-00,syor,NA,not surveyed 2012,29,New 2014,0.40,0.85,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,749-00,syor,NA,not surveyed 2012,27,New 2014,1.00,0.80,40,loja,10, beth,4,None,0,None,0
7/15/2014,"Lewis A, Lavelle",205,West,FALSE,,tora,NA,not surveyed 2012,27,"New 2014, not tagged bc allergies",0.30,0.40,40,loja,10, beth,4,None,0,None,0
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6463,ulru,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6464,fram,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6465,fram,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6466,fram,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6467,caca,22.6,,20,roots ripped up,0.4,0.2,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6468,rusp,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6469,caca,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6470,paqu,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6471,fram,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6472,tora,18.0,,20,"lost tag, broken",0.1,0.2,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6473,fram,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6474,tora,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6475,ulru,28.5,,32,one side broken,0.1,0.7,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6476,fram,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6477,tora,26.0,,17,broken,0.3,0.75,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6478,fram,14.2,,NA,NN,0.35,0.7,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6479,loja,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6480,fram,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6481,loja,92.0,,NA,"D, TR",NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6482,caca,46.0,,40,,0.4,1.00,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6483,loja,NA,,NA,"D, TR",NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6484,caca,12.5,,NA,"D, TR",NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6485,caca,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6486,fram,NA,"TR, D",NA,dead in 2012,NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6487,caca,NA,,NA,"D, TR",NA,NA,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,1793-00,fram,NA,,26,New 2014,0.40,0.30,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,220-00,tora,NA,,15,New 2014,0.00,0.60,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,2864-00,ulru,49.0,,53,,1.00,1.00,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,2962-00,fram,NA,,27.5,New 2014,0.00,0.65,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,3026-00,ruph,45.0,,62,broken,0.3,0.12,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,3309-00,tora,NA,,7,New 2014,0.10,0.00,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,4428-00,paqu,13.0,,8,,0.8,0.98,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,4442-00,loja,185.0,,45,looks dead,0.7,0.5,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,5298-00,tora,NA,,12,New 2014,0.10,0.40,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,5567-00,tora,NA,,15,New 2014,0.00,0.63,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,6404-00,ulru,29.5,,39,,0.6,0.1,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,886-00,paqu,NA,,10,New 2014,0.20,0.75,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,,fram,10.5,,NA,NF,0.28,0.52,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,,loja,15.7,,37,looks dead,0.5,0.8,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,,loja,23.0,,NA,NF,0.7,0.9,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,,ruph,106.0,,NA,NF,0.85,0.6,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,,beth,NA,,7,New 2014,0.80,0.90,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,,loja,NA,,14,New 2014,0.90,1.00,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,East,FALSE,,caca,NA,,25,New 2014,0.40,0.90,50,alpe,4, mivi,10, loja,5, ruph,5
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5901,caca,NA,,27,,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5902,tora,31.0,,42,,0.7,0.68,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5903,ruph,152.0,,66,broken,0.78,0.7,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5904,ulru,35.5,,6,broken,0.2,0.2,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5905,fram,10.2,,NA,"D, TR",NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5906,ulru,11.5,,23,,0.00,0.25,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5907,loja,37.5,,8,tag lost,0.55,0.2,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5908,caca,NA,,5,broken,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5909,fram,16.8,,NA,"D, TR",NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5910,fram,6.0,,NA,"D, TR",NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5911,fram,NA,,NA,NN,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5912,fram,9.2,,NA,"D, TR",NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5913,libe,36.5,,45,,0.7,0.35,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5914,fram,6.0,,NA,"D, TR",NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5915,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5916,fram,NA,,NA,NN,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5917,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5918,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5919,tora,23.5,,NA,"D, TR",NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5920,fram,NA,,NA,"D, TR",NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5921,fram,20.0,,23,,0.8,0.2,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5922,caca,29.0,,12,broken,0.9,0.02,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5923,tora,NA,,30,,0.10,0.20,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5924,caca,NA,,12,,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5925,fram,10.0,,NA,"D, TR",NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5926,tora,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6488,loja,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6489,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6490,loja,30.0,TR,NA,NN,0.35,0.9,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6491,loja,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6492,caca,31.0,,38.5,,0.52,0.99,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6493,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6494,ulru,40.5,,39,,0.45,0.7,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6495,tora,21.0,,18,,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6496,fram,NA,,10.5,,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6497,fram,NA,,NA,NN,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6498,caca,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6499,caco,17.1,,18,,0.8,0.95,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,6500,prsp,NA,,NA,"D, TR",NA,NA,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,1432-00,ruph,234.0,,196,,0.25,0.00,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,1770-00,caca,21.5,,16.5,,0.72,0.95,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,2477-00,beth,NA,,14,New 2014,0.90,1.00,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,3409-00,fram,13.0,,17,,0.45,0.97,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,3428-00,beth,NA,,13,New 2014,0.70,0.80,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,373-00,caca,13.5,,6,broken,0.4,0.67,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,5753-00,ceoc,14.5,,13.5,mis-identified as fram in 2012,0.5,0.95,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,,fram,14.0,,NA,NF,0.45,0.5,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,,caca,18.2,,NA,NF,0.62,0.38,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,,loja,48.0,,NA,NF,0.4,0.7,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,,fram,6.2,New 2012,NA,NF,0.96,0.48,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,,fram,7.5,New 2012,NA,NF,0.42,0.3,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,,beth,NA,,4,New 2014,0.10,0.85,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,South,FALSE,,beth,NA,,10,New 2014,0.60,0.70,80,loja,2, beth,2, ruph,2,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5927,fram,NA,,NA,NN,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5928,loja,41.0,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5929,fram,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5930,tora,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5931,loja,53.0,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5932,paqu,22.0,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5933,tora,12.0,,26,,0.8,0.75,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5934,quru,NA,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5935,loja,NA,,26,,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5936,beth,NA,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5937,libe,14.5,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5938,prse,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5939,libe,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5940,tora,83.0,,NA,NN,0.7,0.8,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5941,fram,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5942,tora,22.0,,NA,NN,0.62,0.78,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5943,libe,27.0,,29,,0.5,0.6,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5944,caca,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5945,caca,17.0,,18,,0.4,0.55,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5946,fram,15.0,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5947,fram,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5948,fram,NA,,NA,NN,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5949,ulru,NA,,29,,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5950,tora,NA,,29,looks dead,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5951,paqu,NA,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5952,fram,15.0,,18,,0.2,0.78,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5953,caca,18.0,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5954,paqu,NA,,8,,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5955,fram,NA,,NA,NN,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5956,fram,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5957,loja,NA,,57,,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5958,libe,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5959,fram,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5960,fram,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5961,loja,96.0,,NA,NN,0.2,0.4,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5962,caca,NA,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5963,fram,NA,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5964,fram,NA,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5965,fram,NA,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5966,libe,NA,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5967,libe,59.5,,59,,0.5,0.7,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5968,beth,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5969,fram,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5970,ulru,47.0,,50,,0.8,0.68,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5971,fram,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5972,caca,9.0,,NA,"D, TR",NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5973,paqu,3.0,,6,,0.7,0.35,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5974,fram,NA,,NA,NN,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5975,caca,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5976,libe,24.0,,32,,0.9,0.1,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5977,libe,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
6/30/2014,"Lewis A, Van Meeteren",208,West,FALSE,5978,fram,NA,"TR, D",NA,dead in 2012,NA,NA,30,mivi,2, alpe,10, loja,5,None,0
